what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1338261319887
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1338261319888
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1338261319888
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1338261319889
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1338261319890
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1338261319891
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1338261319896
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1338261319897
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1338261319897
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1338261319899
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1338261319899
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1338261319905
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1338261319905
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1338261319907
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1338261319907
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1338261319908
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1338261319908
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1338261319942
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1338261319944
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1338261319945
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1338261319945
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1338261319946
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1338261319946
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1338261319947
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1338261319948
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1338261319949
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1338261319991
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1338261319992
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1338261319993
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1338261319994
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1338261319995
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1338261319996
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1338261319997
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1338261319997
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1338261319998
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1338261319998
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1338261319999
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1338261320000
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1338261320001
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1338261320002
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1338261320002
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1338261320003
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1338261320003
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1338261320004
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1338261320005
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1338261320005
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1338261320006
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1338261320006
os,sysinfo,,,"win32",1338261320011
arch,sysinfo,,,"x86_64",1338261320011
ws,sysinfo,,,"win32",1338261320011
locale,sysinfo,,,"en_US",1338261320011
processors,sysinfo,,,"2",1338261320011
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1338261320011
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1338261320011
java.specification.name,sysinfo,,,"Java Platform API Specification",1338261320011
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338261320011
java.specification.version,sysinfo,,,"1.6",1338261320011
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1338261320011
java.version,sysinfo,,,"1.6.0_25",1338261320011
java.vm.info,sysinfo,,,"mixed mode",1338261320011
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1338261320011
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1338261320011
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338261320011
java.vm.specification.version,sysinfo,,,"1.0",1338261320011
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1338261320011
java.vm.version,sysinfo,,,"20.0-b11",1338261320011
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1338261320563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338261324636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338261347161
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1338261350143
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1338261350347
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1338261350396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1338261353769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338261355174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338261361786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338261363893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338261400770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338261405559
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1338261412729
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1338261412747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338261450396
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338261455035
